"","ASV1","ASV3","ASV5","ASV6","ASV7","ASV8","ASV9","ASV10","ASV12","ASV13","ASV14","ASV15","ASV16","ASV17","ASV18","ASV19","ASV20","ASV21","ASV22","ASV23","ASV25","ASV26","ASV27","ASV28","ASV29","ASV30","ASV31","ASV32","ASV33","ASV34","ASV35","ASV37","ASV38","ASV39","ASV40","ASV41","ASV42","ASV43","ASV44","ASV45","ASV46","ASV47","ASV48","ASV49","ASV50","ASV51","ASV52","ASV53","ASV54","ASV55","ASV57","ASV58","ASV59","ASV60","ASV61","ASV62","ASV63","ASV65","ASV66","ASV69","ASV70","ASV71","ASV74","ASV79"
"PL2-10",0.0985393258426966,0.0877528089887641,0.32314606741573,0.0249438202247191,0.000112359550561798,0.00719101123595506,0.103033707865169,0.0187640449438202,0.0873033707865169,0.078876404494382,0.000561797752808989,0.00988764044943821,0.000786516853932584,0.000112359550561798,0.00146067415730337,0.00719101123595506,0.00651685393258427,0.039438202247191,0.0137078651685393,0.000112359550561798,0.0108988764044944,0.00292134831460674,0.000112359550561798,0.0158426966292135,0.011123595505618,0.00123595505617978,0.0177528089887641,0.00853932584269663,0.000112359550561798,0.000112359550561798,0.00584269662921348,0.000898876404494382,0.000112359550561798,0.000786516853932584,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.00325842696629214,0.000112359550561798,0.000337078651685393,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.00348314606741573,0.000112359550561798,0.000786516853932584,0.000112359550561798,0.000112359550561798,0.00202247191011236,0.00168539325842697,0.000112359550561798,0.000112359550561798,0.000112359550561798,0.000112359550561798
"PL2-6",0.101199563794984,0.0699018538713195,0.295528898582334,0.0282442748091603,0.00218102508178844,0.0703380588876772,0.131188658669575,0.0235550708833152,0.071319520174482,0.0694656488549618,0.00163576881134133,0.0261723009814613,0.00327153762268266,0.000109051254089422,0.00109051254089422,0.0317339149400218,0.00763358778625955,0.00926935659760087,0.0104689203925845,0.000109051254089422,0.00708833151581243,0.00305343511450382,0.000109051254089422,0.00905125408942203,0.00948745910577972,0.0019629225736096,0.00338058887677208,0.00327153762268266,0.000109051254089422,0.000109051254089422,0.00119956379498364,0.000763358778625954,0.000109051254089422,0.00054525627044711,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.00185387131952017,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000436205016357688,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422,0.000109051254089422
"PL2-8",0.0895047705588369,0.0805997273966379,0.344388914129941,0.0247160381644707,9.08677873693776e-05,0.0181735574738755,0.102317128577919,0.0218082689686506,0.0865970013630168,0.075329395729214,0.00072694229895502,0.0139027714675148,9.08677873693776e-05,9.08677873693776e-05,0.00318037255792821,0.0121762835074966,0.00617900954111768,0.0298955020445252,0.0141753748296229,9.08677873693776e-05,0.00772376192639709,0.00227169468423444,9.08677873693776e-05,0.0149023171285779,0.0108132666969559,0.00218082689686506,0.0112676056338028,0.0115402089959109,9.08677873693776e-05,9.08677873693776e-05,0.00336210813266697,0.00072694229895502,9.08677873693776e-05,0.000817810086324398,9.08677873693776e-05,9.08677873693776e-05,0.000636074511585643,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,0.00109041344843253,0.00354384370740572,0.00072694229895502,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,0.00118128123580191,0.000636074511585643,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05,9.08677873693776e-05
"PL3-10",0.127571065403282,0.0798474693783222,0.281488329096372,0.0257684307834527,0.000115553501271088,0.0080887450889762,0.121446729835914,0.020915183730067,0.0761497573376473,0.0816963253986596,0.000115553501271088,0.0144441876588861,0.000115553501271088,0.000115553501271088,0.00254217702796395,0.00716431707880749,0.00820429859024728,0.0381326554194592,0.0136353131499884,0.000115553501271088,0.0140975271550728,0.00150219551652415,0.000115553501271088,0.0181418996995609,0.0142130806563439,0.0010399815114398,0.0139819736538017,0.0124797781372776,0.000115553501271088,0.000115553501271088,0.00727987058007857,0.000462214005084354,0.000115553501271088,0.000924428010168708,0.000115553501271088,0.000115553501271088,0.000577767506355442,0.000808874508897619,0.000115553501271088,0.000115553501271088,0.00242662352669286,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000924428010168708,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088,0.000115553501271088
"PL3-6",0.111324376199616,0.0660817109953386,0.251165341376474,0.0294762818755141,0.000137098985467508,0.0599122566493008,0.162873594735399,0.0201535508637236,0.0937757060597751,0.0611461475185084,0.00109679188374006,0.0205648478201261,0.00342747463668769,0.000137098985467508,0.00287907869481766,0.0322182615848643,0.00452426652042775,0.0120647107211407,0.0111050178228681,0.000137098985467508,0.00712914724431039,0.00287907869481766,0.000137098985467508,0.0111050178228681,0.00863723608445298,0.00191938579654511,0.00425006854949273,0.00329037565122018,0.000685494927337538,0.000137098985467508,0.00260488072388264,0.00123389086920757,0.000137098985467508,0.00123389086920757,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.0017822868110776,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.00137098985467508,0.000137098985467508,0.000137098985467508,0.0017822868110776,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.00191938579654511,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508,0.000137098985467508
"PL3-8",0.107682291666667,0.0744791666666667,0.304166666666667,0.0231770833333333,0.000130208333333333,0.0190104166666667,0.131510416666667,0.02421875,0.08671875,0.083203125,0.00078125,0.01953125,0.000911458333333333,0.000130208333333333,0.00247395833333333,0.0122395833333333,0.00559895833333333,0.0212239583333333,0.0134114583333333,0.000130208333333333,0.00989583333333333,0.00169270833333333,0.000130208333333333,0.015234375,0.010546875,0.00182291666666667,0.01015625,0.008984375,0.000130208333333333,0.000130208333333333,0.00390625,0.0015625,0.000130208333333333,0.00104166666666667,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333,0.000130208333333333
"PL4-10",0.119771714486748,0.0747400515987804,0.323195997185521,0.0218903916816512,7.81799702916113e-05,0.012274255335783,0.0877179266671879,0.0130560550386991,0.0881870064889376,0.0558204987882105,0.000312719881166445,0.0121178953951998,7.81799702916113e-05,7.81799702916113e-05,0.000938159643499336,0.0323665077007271,0.00359627863341412,0.0482370416699242,0.00813071691032757,7.81799702916113e-05,0.00820889688061918,0.000703619732624502,7.81799702916113e-05,0.013681494801032,0.010867015870534,0.0021108591978735,0.026346649988273,0.0153232741771558,7.81799702916113e-05,7.81799702916113e-05,0.0062543976233289,0.000938159643499336,7.81799702916113e-05,0.000938159643499336,7.81799702916113e-05,7.81799702916113e-05,0.000390899851458056,0.001407239465249,7.81799702916113e-05,0.00195449925729028,7.81799702916113e-05,7.81799702916113e-05,0.00171995934641545,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,0.00148541943554061,7.81799702916113e-05,7.81799702916113e-05,0.00117269955437417,7.81799702916113e-05,0.00109451958408256,0.000703619732624502,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05,7.81799702916113e-05
"PL4-6",0.143550834597876,0.109104704097117,0.337784522003035,0.0192716236722306,0.00151745068285281,0.0817905918057663,0.0760242792109256,0.0174506828528073,0.0400606980273141,0.034597875569044,0.00106221547799696,0.0179059180576631,0.00197268588770865,0.000151745068285281,0.00212443095599393,0.0503793626707132,0.00622154779969651,0.00804248861911988,0.00637329286798179,0.000151745068285281,0.00576631259484067,0.00424886191198786,0.000151745068285281,0.00682852807283763,0.00455235204855842,0.00242792109256449,0.00515933232169955,0.00257966616084977,0.000151745068285281,0.000151745068285281,0.00136570561456753,0.00182094081942337,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.00318664643399089,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.000151745068285281,0.00151745068285281,0.000151745068285281,0.000151745068285281
"PL4-8",0.134383202099738,0.0899737532808399,0.335538057742782,0.0225721784776903,0.0005249343832021,0.0274015748031496,0.100787401574803,0.0138582677165354,0.0729658792650918,0.0511286089238845,0.00010498687664042,0.015748031496063,0.00010498687664042,0.00010498687664042,0.00136482939632546,0.0353805774278215,0.00346456692913386,0.0219422572178478,0.00902887139107611,0.00010498687664042,0.0089238845144357,0.00146981627296588,0.00010498687664042,0.011758530183727,0.00703412073490813,0.00125984251968504,0.0106036745406824,0.0106036745406824,0.00010498687664042,0.00010498687664042,0.00377952755905512,0.00178477690288714,0.00031496062992126,0.00073490813648294,0.00010498687664042,0.0005249343832021,0.000839895013123359,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00073490813648294,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042,0.00010498687664042
"PL5-10",0.0865758754863813,0.0725924124513619,0.283073929961089,0.0334387159533074,0.0001215953307393,0.00668774319066148,0.117096303501946,0.0158073929961089,0.0891293774319066,0.080374513618677,0.0001215953307393,0.0107003891050584,0.0001215953307393,0.0001215953307393,0.00158073929961089,0.0114299610894942,0.00644455252918288,0.051556420233463,0.0156857976653696,0.0001215953307393,0.0144698443579767,0.00218871595330739,0.0001215953307393,0.0134970817120623,0.01909046692607,0.00158073929961089,0.0257782101167315,0.0144698443579767,0.0001215953307393,0.0001215953307393,0.00693093385214008,0.000851167315175097,0.0001215953307393,0.000486381322957198,0.0001215953307393,0.0001215953307393,0.0014591439688716,0.000729571984435798,0.0001215953307393,0.001215953307393,0.0001215953307393,0.00316147859922179,0.00279669260700389,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0010943579766537,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.0001215953307393,0.00303988326848249,0.0001215953307393
"PL5-6",0.0938904217579819,0.0655104454079622,0.31415057154119,0.0297989751675207,0.00086716594402838,0.0510051241623966,0.134647221127316,0.0191564840362633,0.0929444225463146,0.0612534489554592,0.0012613322822231,0.0183681513598739,0.000788332676389437,7.88332676389436e-05,0.00173433188805676,0.0305084745762712,0.00441466298778085,0.0114308238076468,0.0106424911312574,7.88332676389436e-05,0.00670082774931021,0.00299566417027986,7.88332676389436e-05,0.0103271580607016,0.00882932597556168,0.00212849822625148,0.0086716594402838,0.00520299566417028,7.88332676389436e-05,7.88332676389436e-05,0.00236499802916831,7.88332676389436e-05,7.88332676389436e-05,0.000551832873472605,7.88332676389436e-05,7.88332676389436e-05,0.000472999605833662,0.00134016554986204,7.88332676389436e-05,0.00244383129680725,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,0.00110366574694521,0.0012613322822231,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,0.000788332676389437,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05,7.88332676389436e-05
"PL5-8",0.0574517186930645,0.0519859103607433,0.348475646787319,0.0330377748086967,0.000121462407384914,0.0189481355520466,0.126199441272926,0.0177335114781975,0.103607433499332,0.0761569294303413,0.000121462407384914,0.0139681768492652,0.000121462407384914,0.000121462407384914,0.00121462407384914,0.00983845499817807,0.00558727073970606,0.0394752824000972,0.0119033159237216,0.000121462407384914,0.0106886918498725,0.00230778574031337,0.000121462407384914,0.0151828009231143,0.0123891655532613,0.00182193611077372,0.0161545001821936,0.0148184137009596,0.000121462407384914,0.000121462407384914,0.00327948499939269,0.0008502368516944,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000607312036924572,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.0017004737033888,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914,0.000121462407384914
"SC1-10",0.309505962521295,0.18412265758092,0.0126291879613856,0.0723452583759228,0.0135831913685406,0.000658716638273708,0.111050539466212,0.0275979557069847,0.0603066439522998,0.059511641113004,0.000272572402044293,0.0198977853492334,0.000885860306643952,0.0215105053946621,0.0309596819988643,0.00910846110164679,0.00551959114139693,0.0039068710959682,0.0067915956842703,0.00649630891538898,0.00338444065871664,0.00433844406587166,0.00256672345258376,0.00477001703577513,0.00147643384440659,0.00583759227711528,0.00154457694491766,0.000363429869392391,2.27143668370244e-05,0.00733674048835888,0.00374787052810903,0.00109028960817717,0.00179443498012493,0.000136286201022146,2.27143668370244e-05,2.27143668370244e-05,0.00138557637705849,0.00113571834185122,2.27143668370244e-05,2.27143668370244e-05,0.000454287336740488,2.27143668370244e-05,0.000431572969903464,2.27143668370244e-05,0.000181714934696195,9.08574673480977e-05,2.27143668370244e-05,0.000477001703577513,2.27143668370244e-05,2.27143668370244e-05,9.08574673480977e-05,2.27143668370244e-05,0.00020442930153322,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05,2.27143668370244e-05
"SC1-6",0.329211256440745,0.231946095917558,0.120887831946096,0.0579204650548289,0.00509974897608667,0.00145329634033558,0.0726119698771304,0.0224336107808165,0.0320782137666799,0.0334258158277183,0.000290659268067116,0.0280618311533888,0.00177037917822698,0.000396353547364249,0.0161712247324614,0.0113885585942661,0.00565464394239662,0.00097767208349848,0.00409565332276391,0.00404280618311534,0.00147971991015986,0.00224600343506408,0.00140044920068701,0.00335579336768397,0.000554894966309949,0.00235169771436121,0.00100409565332276,2.64235698242833e-05,2.64235698242833e-05,0.00232527414453693,0.00179680274805126,0.000449200687012815,0.000449200687012815,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,0.000502047826661382,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,2.64235698242833e-05,0.00134760206103845,2.64235698242833e-05
"SC1-8",0.347238722378738,0.210142221920505,0.0468076440039374,0.0614710973829809,0.0100471810189742,0.00173110213502597,0.097790299039408,0.0237602253827093,0.0406978717626693,0.0457893486303927,0.000169715895590781,0.0192457825599946,0.00128984080648994,0.00539696547978684,0.0303112589525135,0.00889311292895693,0.00560062455449577,0.00230813618003462,0.00407318149417874,0.00539696547978684,0.00244390889650725,0.00176504531414412,0.002172363463562,0.00420895421065137,0.00220630664268015,0.0051933064050779,0.000950409015308374,0.000169715895590781,3.39431791181562e-05,0.00644920403244968,0.00288517022504328,0.000339431791181562,0.000610977224126812,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,0.001086181731781,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,0.000339431791181562,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05,3.39431791181562e-05
"SC2-10",0.307925694822109,0.203280190056387,0.0233849500529525,0.0768239974811804,0.0152560322866875,0.000629704897386725,0.0831496694049288,0.0242722614992701,0.0621690471419985,0.0534104244783467,0.000372098348455792,0.015456392935856,0.000915934396198872,0.031456621919455,0.0343761628073389,0.00354924578527063,0.00715573747030369,0.00592495062541145,0.00586770472564903,0.00715573747030369,0.00417895068265735,0.0032916392363397,0.00200360649168503,0.00437931133182586,0.00206085239144746,0.00469416378051922,0.00200360649168503,0.000343475398574577,2.86229498812148e-05,0.00589632767553024,0.00188911469216017,0.000887311446317658,0.00237570484014083,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,0.00105904914560495,0.000314852448693362,2.86229498812148e-05,0.000400721298337007,2.86229498812148e-05,0.000286229498812148,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,0.000228983599049718,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,2.86229498812148e-05,0.000429344248218221,2.86229498812148e-05
"SC2-6",0.323385334237697,0.237646645062426,0.182555831888864,0.0555681161604743,0.00962142336774938,0.0017584846886226,0.0303464214836586,0.0176602105157384,0.0348682392544025,0.0294420579295099,0.000150727259024795,0.0225086040143693,0.00155751500992288,0.00138166654106062,0.0135403321023941,0.00575275705277966,0.00479815107895596,0.00266284824277137,0.00386866631496973,0.00489863591830582,0.001833848318135,0.00173336347878514,0.00150727259024795,0.00213530283618459,0.000502424196749315,0.00198457557715979,0.000929484763986233,0.000200969678699726,2.51212098374658e-05,0.00138166654106062,0.000979727183661164,0.000427060567236918,0.00065315145577411,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,0.000628030245936644,0.000200969678699726,2.51212098374658e-05,0.000200969678699726,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05,2.51212098374658e-05
"SC2-8",0.337517040379824,0.20967893574014,0.0644243877215249,0.0752597188924929,0.010130212005829,0.00190382174587505,0.0696657735157241,0.0250317303624312,0.0476425515912189,0.0417665585483947,0.000211535749541673,0.0173224274902458,0.00129271846942133,0.00942509284069008,0.0266300004700794,0.00418370704649086,0.00627556056973629,0.00333756404832417,0.00559394537676867,0.00674564001316222,0.00354909979786584,0.00286748460489823,0.00225638132844451,0.0038546514360927,0.00265594885535656,0.00467729046208809,0.0015277581911343,0.000235039721712969,2.35039721712969e-05,0.00705119165138908,0.00336106802049546,0.000728623137310205,0.0015277581911343,0.000164527805199079,2.35039721712969e-05,2.35039721712969e-05,0.000799135053824096,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05,2.35039721712969e-05
"SC3-10",0.328974482916529,0.182257613147785,0.0129493474444755,0.0752283308316585,0.0122115653700359,0.00185717556669295,0.117129264507594,0.0288752639478973,0.0424097488996871,0.0467601190627623,0.00043249294018877,0.0176304475029893,0.00119571577581601,0.0311394916935915,0.0355153026178543,0.00630930877451853,0.00585137507314219,0.00521535604345282,0.00712341313252092,0.00447757396901315,0.00409596255119953,0.00396875874526166,0.00185717556669295,0.00409596255119953,0.00193349785025568,0.00539344137176584,0.00129747882056631,0.000254407611875747,2.54407611875747e-05,0.00422316635713741,0.00239143155163202,0.00122115653700359,0.00114483425344086,0.000279848373063322,2.54407611875747e-05,2.54407611875747e-05,0.000636019029689368,0.000585137507314219,2.54407611875747e-05,0.000457933701376345,2.54407611875747e-05,2.54407611875747e-05,0.000330729895438471,2.54407611875747e-05,0.000254407611875747,2.54407611875747e-05,0.000407052179001196,0.000457933701376345,2.54407611875747e-05,2.54407611875747e-05,0.000407052179001196,2.54407611875747e-05,0.000203526089500598,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05,2.54407611875747e-05
"SC3-6",0.328135740385659,0.232480735139828,0.128830360696068,0.0553163778445063,0.00553525559856735,0.00296660757570276,0.0828841214138417,0.0223942693824391,0.0263015086284867,0.0260120834991498,0.000253246988169748,0.0249629174053037,0.00126623494084874,0.00325603270503962,0.0154118881371875,0.0109619767736334,0.00401577366954886,0.00137476936435006,0.00303896385803697,0.00217068847002641,0.00231540103469484,0.00260482616403169,3.61781411671068e-05,0.00293042943453565,0.00126623494084874,0.00376252668137911,0.000976809811511885,0.000180890705835534,3.61781411671068e-05,0.00249629174053037,0.00242393545819616,0.000434137694005282,0.000289425129336855,0.000144712564668427,3.61781411671068e-05,3.61781411671068e-05,0.000651206541007923,3.61781411671068e-05,3.61781411671068e-05,0.000506493976339496,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,0.000397959552838175,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05,3.61781411671068e-05
"SC3-8",0.34313751704591,0.197064092622797,0.0401882403272815,0.0759378593010509,0.0111767694323378,0.00256691355383834,0.106794299312816,0.0258563063183508,0.0390919543303297,0.040161501644429,0.000240648145672344,0.0149469237145378,0.001550843605444,0.0133426027433889,0.0268188989010401,0.00871681060990936,0.00548142998475895,0.00331559667370785,0.00451883740206958,0.00459905345062702,0.00304820984518303,0.00331559667370785,0.00232626540816599,0.00350276745367523,0.001550843605444,0.00550816866761144,0.00128345677691917,0.000374341559934758,2.67386828524827e-05,0.00719270568731784,0.00256691355383834,0.000855637851279446,0.000454557608492206,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,0.00104280863124682,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,0.000347602877082275,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,0.000347602877082275,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05,2.67386828524827e-05
"SC4-10",0.311827391132745,0.188106828048941,0.0168925141428759,0.0835942639126431,0.0108143665307196,0.000289435600578871,0.0893829759242205,0.0271280094724378,0.0519142218129194,0.0479147480594659,0.000315747927904223,0.0193132482568083,0.00107880542033943,0.0286014998026576,0.0383370609130377,0.00713064070517037,0.00818313379818445,0.00505196684646757,0.00499934219181687,0.00439415866333377,0.00307854229706618,0.00397316142612814,0.00223654782265491,0.00478884357321405,0.00236810945928167,0.00439415866333377,0.00186817524009999,2.63123273253519e-05,2.63123273253519e-05,0.00742007630574924,0.00334166557031969,0.000789369819760558,0.00265754505986055,0.000236810945928167,0.0133403499539534,2.63123273253519e-05,0.000894619129061966,0.000447309564530983,2.63123273253519e-05,2.63123273253519e-05,0.000605183528483094,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,0.000841994474411262,0.000447309564530983,2.63123273253519e-05,2.63123273253519e-05,7.89369819760558e-05,2.63123273253519e-05,0.000289435600578871,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05,2.63123273253519e-05
